Product,Brand,Line,Comments,ProductType,LowPorosity,HighPorosity,Fine,Coarse,Frizz,Dry,Volume,URL,Image
SheaMoisture Leave In Conditioner Conditioner For Hair Jamaican Black Castor Oil To Soften and Detangle Hair 20 oz,SheaMoisture,Jamaican Black Castor Oil,306,"conditioner, leave-in",0.6,0.0,0.5384615384615384,0.6875,0.8387096774193549,0.6097560975609756,1.0,https://www.amazon.com/SheaMoisture-Conditioner-Jamaican-Castor-Detangle/dp/B09HCYF8MS?ref_=ast_sto_dp&th=1&psc=1,https://images-na.ssl-images-amazon.com/images/I/41VmukIehrL._SX300_SY300_QL70_FMwebp_.jpg
SheaMoisture Kids Extra Moisturizing Detangler for Curly Hair Coconut and Hibiscus Kids Detangler with Shea Butter 8 oz,SheaMoisture,Coconut and Hibiscus,304,,0.0,0.0,0.4375,0.375,0.6,0.3333333333333333,0.0,https://www.amazon.com/SheaMoisture-Coconut-Hibiscus-Extra-Moisturizer-Detangler/dp/B07NQCBRKK?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/31uGzYEgTqL._SX300_SY300_QL70_FMwebp_.jpg
"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",Carol's Daughter,Masks and Treatments,301,,1.0,0.0,-0.16666666666666666,0.4666666666666667,0.7,0.4375,0.0,https://www.amazon.com/Breakage-Goddess-Strength-Carols-Daughter/dp/B07YFD3T2T?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81+jw32slQL._SX679_.jpg
"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",Carol's Daughter,Styling,301,,1.0,0.0,-0.16666666666666666,0.4666666666666667,0.7,0.4375,0.0,https://www.amazon.com/Breakage-Goddess-Strength-Carols-Daughter/dp/B07YFD3T2T?ref_=ast_sto_dp&th=1&psc=1,https://images-na.ssl-images-amazon.com/images/I/41kpLR0CkuL._SX300_SY300_QL70_FMwebp_.jpg
"Carol's Daughter Black Vanilla Moisture and Shine Hair Smoothie For Dry Hair and Dull Hair, with Shea Butter, Cocoa Butter and Vitamin B5, Paraben Free Hair Treatment, 8 oz (Packaging May Vary)",Carol's Daughter,Masks and Treatments,294,,1.0,0.0,0.9166666666666666,0.7142857142857143,0.7272727272727273,0.6590909090909091,0.0,https://www.amazon.com/Carols-Daughter-Black-Vanilla-Smoothie/dp/B00PLQC4SY?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/81Y5gyuwdLL._SX679_.jpg
"Carol's Daughter Black Vanilla Moisture and Shine Hair Smoothie For Dry Hair and Dull Hair, with Shea Butter, Cocoa Butter and Vitamin B5, Paraben Free Hair Treatment, 8 oz (Packaging May Vary)",Carol's Daughter,Styling,294,,1.0,0.0,0.9166666666666666,0.7142857142857143,0.7272727272727273,0.6590909090909091,0.0,https://www.amazon.com/Carols-Daughter-Black-Vanilla-Smoothie/dp/B00PLQC4SY?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/510OhC1DveL._SX300_SY300_QL70_FMwebp_.jpg
"Maui Moisture Heal & Hydrate + Shea Butter Shampoo to Repair & Deeply Moisturize Tight Curly Hair with Coconut & Macademia Oils, Vegan, Silicone, Paraben & Sulfate-Free, 13 fl oz",Maui Moisture,All Products,294,shampoo,1.0,0.0,0.18181818181818182,0.3333333333333333,-0.375,0.22807017543859648,0.0,https://www.amazon.com/Maui-Moisture-Hydrate-Butter-Shampoo/dp/B01MTJ7FGJ?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/618gN1qp2XL._SX679_.jpg
"Carol's Daughter Monoi Sulfate-free Shampoo, 8.5 oz",Carol's Daughter,Shampoos and Conditioners,290,shampoo,0.0,0.0,0.4482758620689655,0.5555555555555556,0.5238095238095238,0.24489795918367346,1.0,https://www.amazon.com/Carols-Daughter-Monoi-Sulfate-free-Shampoo/dp/B004Y5M8QQ?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71GnX38Ec7L._SY879_.jpg
"Maui Moisture Frizz-Free + Shea Butter Leave-in Conditioning Mist, Curly Hair Styling, No Drying Alcohols, Parabens or Silicone, 8oz",Maui Moisture,All Products,289,leave-in,1.0,0.0,0.16666666666666666,0.5263157894736842,0.3157894736842105,0.30612244897959184,0.0,https://www.amazon.com/Frizz-Free-Conditioning-Alcohols-Parabens-Silicone/dp/B08LYBGKZC?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81CecNEsqnL._SX679_.jpg
"Maui Moisture Heal & Hydrate + Shea Butter Conditioner to Repair & Deeply Moisturize Tight Curly Hair with Coconut & Macademia Oils, Vegan, Silicone, Paraben & Sulfate-Free, 13 fl oz",Maui Moisture,All Products,289,conditioner,1.0,0.0,0.16666666666666666,0.5263157894736842,0.3157894736842105,0.30612244897959184,0.0,https://www.amazon.com/Maui-Moisture-Hydrate-Butter-Conditioner/dp/B01N00ZT57?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81GQHj49DIL._SY879_.jpg
"Maui Moisture Curl Quench + Coconut Oil Curl-Defining Anti-Frizz Conditioner to Hydrate and Detangle Tight Curly Hair, Softening Conditioner, Vegan, Silicone & Paraben-Free, 13 fl oz",Maui Moisture,All Products,284,conditioner,0.0,1.0,0.3333333333333333,0.26666666666666666,0.4666666666666667,0.24242424242424243,1.0,https://www.amazon.com/Maui-Moisture-Conditioner-Detangles-Defrizzes/dp/B01MSHRR93?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81EUUv4+xUL._SX679_.jpg
"Sheamoisture Curling Gel Souffle for Thick, Curly Hair Coconut and Hibiscus to Moisturize and Protect Hair 12 oz",SheaMoisture,Coconut and Hibiscus,283,gel/custard,1.0,0.0,0.5714285714285714,-0.6538461538461539,0.8888888888888888,0.3125,0.0,https://www.amazon.com/SheaMoisture-Coconut-Hibiscus-Curling-Souffle/dp/B07NSYGL9Z?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/41lEIYBlcQL._SX300_SY300_QL70_FMwebp_.jpg
"Carol’s Daughter Black Vanilla Moisture & Shine Hydrating Hair Conditioner for Dry Hair and Dull Hair, with Shea Butter, Biotin and Vitamin B5, 12 fl oz",Carol's Daughter,Shampoos and Conditioners,280,conditioner,1.0,0.0,0.4166666666666667,0.6,0.4444444444444444,0.3404255319148936,0.0,https://www.amazon.com/Carols-Daughter-Moisture-Hydrating-Conditioner/dp/B00JLNQBFK?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81JchMX9aOL._SX679_.jpg
"Pacifica Beauty, Pineapple Curls Curl Defining Cream, For Curly, Coily and Textured Hair Types, Fresh Pineapple Scent, With Hyaluronic Acid + Coconut Oil, Silicone Free, 100% Vegan and Cruelty Free",Pacifica,Hair,275,cream,1.0,1.0,0.4838709677419355,0.34782608695652173,0.5161290322580645,-0.21212121212121213,1.0,https://www.amazon.com/Pacifica-Beauty-Pineapple-Swirl-Defining/dp/B07HLJ7MHL?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/516vcbrpV2L._SX679_.jpg
"Pacifica Beauty, Pineapple Curls Curl Defining Natural Conditioner, For Curly, Coily and Textured Hair Types, Fresh Pineapple Scent, Sulfate Free and Silicone Free, 100% Vegan and Cruelty Free",Pacifica,Hair,275,conditioner,1.0,1.0,0.4838709677419355,0.34782608695652173,0.5161290322580645,-0.21212121212121213,1.0,https://www.amazon.com/Pacifica-Beauty-Pineapple-Defining-Conditioner/dp/B0799S6WBW?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/717n4hyJnGL._SY879_.jpg
"Pacifica Beauty Pineapple Curls Defining Shampoo + Pineapple Curls Defining Conditioner | Hyaluronic Acid | For Curly and Textured Hair | 100% Vegan & Cruelty Free | Sulfate, Silicone + Paraben Free",Pacifica,Hair,275,"shampoo, conditioner",1.0,1.0,0.4838709677419355,0.34782608695652173,0.5161290322580645,-0.21212121212121213,1.0,https://www.amazon.com/Pacifica-Pineapple-Defining-Conditioner-Hylauronic/dp/B098BTC4LL?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71p9iNwhBlS._SX679_.jpg
"Pacifica Beauty Pineapple Curls Pomade| Hyaluronic Acid | For Curly and Textured Hair | 100% Vegan & Cruelty Free | Sulfate, Silicone + Paraben Free",Pacifica,Hair,275,,1.0,1.0,0.4838709677419355,0.34782608695652173,0.5161290322580645,-0.21212121212121213,1.0,https://www.amazon.com/Pacifica-Curls-Pomade-Yellow-Pineapple/dp/B08Z36M85K?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/31BbCv+fDQL.jpg
"Pacifica Beauty, Pineapple Curls Refresher Mist, Refresher Spray for Curls, Coils and Waves, For Textured Curly Hair, 100% Vegan and Cruelty Free, Sulfate and Paraben Free, Clean Hair Care, 4 Fl Oz",Pacifica,Hair,275,,1.0,1.0,0.4838709677419355,0.34782608695652173,0.5161290322580645,-0.21212121212121213,1.0,https://www.amazon.com/Pacifica-Pineapple-Refresher-Textured-Cruelty/dp/B09358B5MR?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/61HB8N8ePDS._SX679_.jpg
"GIOVANNI L.A. Hold Hair Spritz, 5 oz. Maximum Hold Styling Spray, Retains Style and Adds Shine (Pack of 3)",Giovanni,Curly Girl Products,272,,0.0,0.0,0.8,0.6666666666666666,0.0,0.3,1.0,https://www.amazon.com/Giovanni-Organic-Styling-Spritz-Packaging/dp/B001ET78CE?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71Ni6GK1oWL._SX679_.jpg
"Maui Moisture Flexible Hold + Coconut Milk Curl Foam Mousse, for Curly Hair Styling, No Drying Alcohols, Parabens or Silicone, 8.5oz",Maui Moisture,All Products,264,mousse/foam,0.0,1.0,0.2916666666666667,0.21052631578947367,0.0,0.047619047619047616,0.625,https://www.amazon.com/Flexible-Coconut-Alcohols-Parabens-Silicone/dp/B08LZ2R5MM?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81XWYDHoA8L._SX679_.jpg
"Carol's Daughter Monoi Repairing Hair Mask, 4 fl; oz.",Carol's Daughter,Masks and Treatments,262,mask,0.0,0.0,0.9130434782608695,0.8275862068965517,0.8823529411764706,0.6730769230769231,0.0,https://www.amazon.com/Carols-Daughter-MONOI-Repairing-Hair/dp/B0061M8UAI?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81PQzox8asL._SX679_.jpg
"Carol’s Daughter Monoi Deeply Repairing Hair Mask with Monoi Oil Made From Tahitian Tiare Gardenia Flowers and Coprah Coconut Oil and No Parabens, 7 oz",Carol's Daughter,Masks and Treatments,262,mask,0.0,0.0,0.9130434782608695,0.8275862068965517,0.8823529411764706,0.6730769230769231,0.0,https://www.amazon.com/Carols-Daughter-Monoi-Repairing-Packaging/dp/B004YBC5K4?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81cRZFj8l-L._SX679_.jpg
"Curls Blueberry Bliss Curl Control Paste, 4 Ounces",Curls,Blueberry Bliss,245,,0.0,0.0,1.0,0.75,0.8181818181818182,0.8,0.0,https://www.amazon.com/Curls-Paste-Blueberry-4-Ounce/dp/B00Q3L4VY6?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/51L4U5--h5L._SX679_.jpg
"Shea Moisture 100% Virgin Coconut Oil Leave-in Treatment, Shine Curly and Tame Frizz for Tangle-Free Hair, All Natural certified Organic, 8 Ounce",SheaMoisture,100% Virgin Coconut Oil,233,leave-in,0.0,0.0,0.42857142857142855,1.0,0.5,0.782608695652174,1.0,https://www.amazon.com/Shea-Moisture-Treatment-Tangle-Free-certified/dp/B0722QSBCV?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/31AA4RTGC7L._SX300_SY300_QL70_FMwebp_.jpg
"Carol’s Daughter Wash Day Delight Love at First Wash Water To Foam Sulfate Free Shampoo with Aloe and Micellar Water, Paraben Free, Silicone Free, Micellar Shampoo for Kinky, Curly Hair, 16.9 fl oz",Carol's Daughter,Shampoos and Conditioners,231,"shampoo, mousse/foam",0.0,1.0,0.625,0.6521739130434783,0.2,0.0851063829787234,1.0,https://www.amazon.com/Carols-Daughter-Delight-Micellar-Silicone/dp/B07YFD926L?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71WdmhfZkjL._SX679_.jpg
"Shea Moisture Skin Care, Coconut & Hibiscus Illuminating Hand and Body Scrub, Gluten Free Vitamin E, Restores Radiant Healthy Glow to Dull Skin, 2 jars - 12 oz ea.",SheaMoisture,Coconut and Hibiscus,231,,0.0,0.0,0.3333333333333333,1.0,0.0,0.34782608695652173,0.0,https://www.amazon.com/SheaMoisture-Hibiscus-Illuminating-Gluten-Free-Moisturizing/dp/B01CTBE8ZU?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/41dJDH9Y5iL._SX300_SY300_QL70_FMwebp_.jpg
"Carol’s Daughter Black Vanilla Moisture & Shine Hair Sheen for Dry Hair and Dull Hair, with Shea Butter, Jojoba Oil, and Sweet Almond Oil, Paraben Free Hair Sheen, 4.3 fl oz",Carol's Daughter,Masks and Treatments,226,,1.0,0.0,0.25,0.5555555555555556,1.0,0.38095238095238093,0.0,https://www.amazon.com/Carols-Daughter-Vanilla-Moisture-Packaging/dp/B00P7I2R0Q?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/81jvGDtiuKL._SX679_.jpg
"Carol’s Daughter Black Vanilla Moisture & Shine Hair Sheen for Dry Hair and Dull Hair, with Shea Butter, Jojoba Oil, and Sweet Almond Oil, Paraben Free Hair Sheen, 4.3 fl oz",Carol's Daughter,Styling,226,,1.0,0.0,0.25,0.5555555555555556,1.0,0.38095238095238093,0.0,https://www.amazon.com/Carols-Daughter-Vanilla-Moisture-Packaging/dp/B00P7I2R0Q?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/41Ur3LV0A0L._SX300_SY300_QL70_FMwebp_.jpg
"Carol’s Daughter Black Vanilla Moisture and Shine Pure Hair Oil For Dry Hair and Dull Hair, with Calendula, Chamomile and Safflower, Silicone Free Hair Oil, Paraben Free, 4.3 fl oz (Packaging May Vary)",Carol's Daughter,Masks and Treatments,221,,0.0,0.0,0.3333333333333333,0.5714285714285714,1.0,0.6896551724137931,1.0,https://www.amazon.com/Carols-Daughter-Calendula-Chamomile-Safflower/dp/B00LI2VDHI?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/81580VQZhPL._SX679_.jpg
"Carol’s Daughter Black Vanilla Moisture and Shine Pure Hair Oil For Dry Hair and Dull Hair, with Calendula, Chamomile and Safflower, Silicone Free Hair Oil, Paraben Free, 4.3 fl oz (Packaging May Vary)",Carol's Daughter,Styling,221,,0.0,0.0,0.3333333333333333,0.5714285714285714,1.0,0.6896551724137931,1.0,https://www.amazon.com/Carols-Daughter-Calendula-Chamomile-Safflower/dp/B00LI2VDHI?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/41iQc4rlb8L._SX300_SY300_QL70_FMwebp_.jpg
"OGX, Maui Moisture Strength AntiBreakage + Moisturizing Agave Conditioner for Color Treated or Chemically Damaged Hair Vegan Silicone ParabenFree SulfateFree Surfactants, hibiscus, 13 Fl Oz",Maui Moisture,All Products,214,conditioner,1.0,1.0,1.0,0.45454545454545453,0.5,0.18181818181818182,1.0,https://www.amazon.com/Maui-Moisture-Strength-Anti-Breakage-Conditioner/dp/B01N3VZ98J?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/7165a-2wtBL._SX679_.jpg
"Maui Moisture Strength & Anti-Breakage + Moisturizing Agave Shampoo for Color Treated or Chemically Damaged Hair, Vegan, Silicone- & Paraben-Free with Sulfate-Free Surfactants, 13 fl oz",Maui Moisture,All Products,214,shampoo,1.0,1.0,1.0,0.45454545454545453,0.5,0.18181818181818182,1.0,https://www.amazon.com/Maui-Moisture-Strength-Anti-Breakage-Shampoo/dp/B01M7ZC68P?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/61kkqzOVfKL._SX679_.jpg
SheaMoisture 100% Virgin Coconut Oil Daily Hydration Shampoo & Conditioner | 13 fl. oz. Each,SheaMoisture,100% Virgin Coconut Oil,205,"shampoo, conditioner",-1.0,0.0,0.4666666666666667,-0.375,0.3,-0.1,1.0,https://www.amazon.com/SheaMoisture-Coconut-Hydration-Shampoo-Conditioner/dp/B075Y4KJ9F?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/51F9czDPFxL._SX300_SY300_QL70_FMwebp_.jpg
"GIOVANNI Shine of the Times Finishing High-Gloss Hair Mist, 4.3 oz. - Smoothing Anti Frizz Hair Gloss, No Parabens, Color Safe (Pack of 1)",Giovanni,Curly Girl Products,199,,0.0,0.0,0.5333333333333333,1.0,0.7058823529411765,0.7272727272727273,1.0,https://www.amazon.com/GIOVANNI-Finishing-High-Gloss-Smoothing-Parabens/dp/B000S83P1U?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61j6LA2UKML._SX679_.jpg
"Shea Moisture Manuka Honey & Mafura Oil Intensive Hydration Hair Masque, with African Rock Fig & Baobab Oil, 12 Ounce - 2 pack",SheaMoisture,Manuka Honey and Mafura Oil,197,mask,0.8,1.0,1.0,1.0,1.0,0.8888888888888888,0.0,https://www.amazon.com/Shea-Moisture-Intensive-Hydration-African/dp/B01N1SPJ7N?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71bD2jNUssL._SX679_.jpg
"Carol’s Daughter Monoi Repairing Conditioner with Monoi Oil, Bamboo Water and Pro Vitamin B5 for Strength and Less Breakage, 8.5 fl oz",Carol's Daughter,Shampoos and Conditioners,195,conditioner,0.0,0.0,0.85,0.8666666666666667,1.0,0.76,0.0,https://www.amazon.com/Carols-Daughter-Monoi-Repairing-Conditioner/dp/B004Y5NA1I?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71AUerEJFqL._SX679_.jpg
"GIOVANNI Smooth As Silk Deeper Moisture Conditioner, 8.5 oz. Calms Frizz, Detangles, Wash & Go, Co Wash, No Parabens, Color Safe, Sulfate Free (3 Pack)",Giovanni,Curly Girl Products,188,conditioner,1.0,0.0,0.5714285714285714,0.8571428571428571,0.5,0.6,1.0,https://www.amazon.com/GIOVANNI-COSMETICS-Conditioner-Moisture-Damaged/dp/B001ET7892?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71FQCMcdZ8L._SX679_.jpg
"Carol's Daughter Wash Day Delight Sulfate Free Clarifying Shampoo and Conditioner Set with Aloe ($22 Value) - For Curly, Natural Hair, 2 Full Size Products",Carol's Daughter,Shampoos and Conditioners,180,"shampoo, conditioner",-0.14285714285714285,0.0,0.6923076923076923,0.45454545454545453,0.2,0.40625,0.0,https://www.amazon.com/Carols-Daughter-Shampoo-Conditioner-Hydration/dp/B08KXFNV1X?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/61MEZlx1feL._SX679_.jpg
"Maui Moisture Curl Quench + Coconut Oil Curl-Defining Anti-Frizz Shampoo to Hydrate and Detangle Tight Curly Hair, Softening Shampoo, Vegan, Silicone & Paraben-Free, 13 fl oz",Maui Moisture,All Products,174,shampoo,0.0,-1.0,0.42857142857142855,0.25,0.6,0.15,0.0,https://www.amazon.com/Maui-Moisture-Quench-Coconut-Shampoo/dp/B01N0103LP?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/71qZJ+gkNOL._SY879_.jpg
"GIOVANNI L.A. Hold Styling Gel, 6.8 oz. Extreme Hold Surface Enhancers, Lightweight, Wash & Go, No Parabens or Phthalates (Pack of 3)",Giovanni,Curly Girl Products,168,gel/custard,0.0,0.0,0.4444444444444444,0.8333333333333334,0.4375,0.4,0.0,https://www.amazon.com/GIOVANNI-Eco-Chic-Natural-Styling/dp/B001ET78CO?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61AiuwDFxjL._SX679_.jpg
"GIOVANNI Wicked Texture The Definition Of Pomade oz. Adds Separation to Shape Smooth Texture for Ease of Use Washes Out Easily No Parabens Color Safe, Multi, Styling Glue, 2 Ounce",Giovanni,Curly Girl Products,167,,0.0,0.0,0.3076923076923077,0.8181818181818182,0.0,0.2222222222222222,0.3333333333333333,https://www.amazon.com/GIOVANNI-Texture-Definition-Separation-Parabens/dp/B0011DIXJU?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61W5Y6Juw3L._SX679_.jpg
"Defunk Hair Odor Neutralizing Tonic, 8 oz",Uncle Funky's Daughter,Cleansers,166,,0.0,0.0,0.0,0.5,0.0,1.0,0.0,https://www.amazon.com/Uncle-Funkys-Daughter-Defunk-Refresher/dp/B00P8CEG3W?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/71xIx7o3beL._SY879_.jpg
SheaMoisture Hydrate & Repair Conditioner for Damaged Hair Manuka Honey & Yogurt Shea Butter 13 oz,SheaMoisture,Manuka Honey and Yogurt,160,conditioner,0.0,1.0,0.0,0.4666666666666667,0.5,-0.1111111111111111,0.0,https://www.amazon.com/SheaMoisture-Manuka-Yogurt-Hydrate-Conditioner/dp/B07NQH1CXG?ref_=ast_sto_dp&th=1&psc=1,https://images-na.ssl-images-amazon.com/images/I/41WPKE9WDsL._SX300_SY300_QL70_FMwebp_.jpg
"SheaMoisture Hydrate & Repair Moisture Shampoo for Damaged Hair Manuka Honey Moisturizing with Shea Butter, Honey & Yogurt, 13 Oz",SheaMoisture,Manuka Honey and Yogurt,160,shampoo,0.0,1.0,0.0,0.4666666666666667,0.5,-0.1111111111111111,0.0,https://www.amazon.com/SheaMoisture-Manuka-Yogurt-Hydrate-Shampoo/dp/B07M6HP787?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/41bq+yP6WEL._SY300_SX300_.jpg
"GIOVANNI Eco Chic Smooth as Silk Deeper Moisture Conditioner, 8.5 oz. - Apple + Aloe Extracts, Calms Frizz, Detangles, Wash & Go, Lauryl & Laureth Sulfate Free, Paraben Free, Color Safe",Giovanni,Curly Girl Products,159,conditioner,1.0,0.0,0.75,0.5714285714285714,0.7692307692307693,0.5652173913043478,-0.5,https://www.amazon.com/Giovanni-Conditioner-Smooth-Damaged-Bottle/dp/B00066D2JE?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61Zl9UsJM9L._SX679_.jpg
"CAKE Beauty The Locks Smith Dry Styling, Hydrating Dry Conditioner Spray,White, 4.7 Ounce (Pack of 1)",Cake Beauty,Hair,155,conditioner,0.0,0.0,-0.16666666666666666,1.0,0.6,0.06382978723404255,1.0,https://www.amazon.com/Cake-Beauty-Locks-Hydrating-Conditioner/dp/B01MSB3GS1?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/61Tv7cbrDuL._SX679_.jpg
"SheaMoisture Anti-Breakage Spray, Jamaican Black Castor Oil Heat Protectant with Shea Butter, 8 Fl Oz",SheaMoisture,Jamaican Black Castor Oil,155,,0.0,0.0,0.5,0.5,0.5,0.3888888888888889,0.0,https://www.amazon.com/SheaMoisture-Anti-Breakage-Jamaican-Castor-Protectant/dp/B0799QVK4P?ref_=ast_sto_dp&th=1&psc=1,https://images-na.ssl-images-amazon.com/images/I/31a73BQXk-L._SX300_SY300_QL70_FMwebp_.jpg
"Carol's Daughter Almond Milk Ultra Nourishing Mask, 12 fl oz",Carol's Daughter,Masks and Treatments,149,mask,1.0,0.0,0.8181818181818182,0.875,1.0,0.8,0.0,https://www.amazon.com/Carols-Daughter-Almond-Milk-Ultra-Nourishing/dp/B01D6NWJ4C?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/912U05UEZ2L._SX679_.jpg
"Maui Moisture Lightweight Hydration + Hibiscus Water Conditioner for Daily Moisture, No Sulfates, 13 fl oz",Maui Moisture,All Products,144,conditioner,1.0,0.0,0.375,0.0,0.6666666666666666,0.11764705882352941,1.0,https://www.amazon.com/Maui-Moisture-Lightweight-Hydration-Conditioner/dp/B07GQ5S5WW?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81pkEoQz61L._SX679_.jpg
"Maui Moisture Lightweight Hydration + Hibiscus Water Shampoo for Daily Moisture, No Sulfates, 13 fl oz",Maui Moisture,All Products,141,shampoo,0.5,0.0,0.6666666666666666,0.6666666666666666,0.5,0.15789473684210525,0.0,https://www.amazon.com/Maui-Moisture-Hibiscus-Shampoo-Ounce/dp/B07GQ5S5WX?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/610EPgiHtKS._SX679_.jpg
"SheaMoisture Kids Shampoo, Detangler and Cream For Moisture and Shine Coconut and Hibiscus Sulfate Free Kids Shampoo and Conditioner, 3.0 Count",SheaMoisture,Coconut and Hibiscus,140,"shampoo, conditioner",0.0,0.0,0.45454545454545453,1.0,1.0,0.7272727272727273,0.0,https://www.amazon.com/SheaMoisture-Detangler-Moisture-Hibiscus-Conditioner/dp/B08PQWWXHS?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/413k9d2KsjL._SX300_SY300_QL70_FMwebp_.jpg
"Curls Blueberry Bliss Reparative Hair Mask, 8 Ounces",Curls,Blueberry Bliss,139,mask,0.3333333333333333,1.0,0.8666666666666667,0.9090909090909091,1.0,0.9166666666666666,0.0,https://www.amazon.com/Curls-Blueberry-Bliss-Reperative-Hair/dp/B01LWC700X?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/51ZbNVMZ9EL._SX679_.jpg
"Maui Moisture Shine + Awapuhi Moisturizing Vegan Conditioner with Oils for Shiny Hair Silicone & SulfateFree Surfactant Aloe Conditioner to Hydrate Detangle Hair, Coconut, 13 Fl Oz",Maui Moisture,All Products,136,conditioner,0.0,0.0,1.0,0.5384615384615384,0.6666666666666666,0.375,1.0,https://www.amazon.com/Maui-Moisture-Moisturizing-Silicone-Free-Sulfate-Free/dp/B07XD615H3?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81juxgOcJpL._SX679_.jpg
"Maui Moisture Shine + Awapuhi Moisturizing Vegan Shampoo with Coconut Oils for Shiny Hair, Silicone-Free & Sulfate-Free Surfactant Aloe Shampoo to Detangle & Hydrate Dull Hair, 13 fl. Oz",Maui Moisture,All Products,136,shampoo,0.0,0.0,1.0,0.5384615384615384,0.6666666666666666,0.375,1.0,https://www.amazon.com/Maui-Moisture-Moisturizing-Silicone-Free-Sulfate-Free/dp/B07XB38NKT?ref_=ast_sto_dp&th=1&psc=1,https://m.media-amazon.com/images/I/81dJtS+yK+L._SX679_.jpg
"Curls Blueberry & Mint Tea Scalp Treatment, 4 Ounces",Curls,Blueberry Bliss,135,,0.0,0.0,-1.0,0.6,0.0,0.6956521739130435,1.0,https://www.amazon.com/Curls-Blueberry-Mint-Scalp-Treatment/dp/B007N53E08?ref_=ast_sto_dp,https://m.media-amazon.com/images/I/611oAwB92IL._SY879_.jpg
"SheaMoisture Baby Wash and Shampoo for Baby 100% Virgin Coconut Oil, 13 Fl Oz",SheaMoisture,100% Virgin Coconut Oil,134,shampoo,0.0,0.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,https://www.amazon.com/SheaMoisture-coconut-murumuru-shampoo-cleanser/dp/B07Q58VD9P?ref_=ast_sto_dp,https://images-na.ssl-images-amazon.com/images/I/3164FtBruGL._SX300_SY300_QL70_FMwebp_.jpg
